,name,id,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numPersonGroups,numConnectedComponents,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
1,alberti-im-suff,ger000041,Alberti,0,Im Suff,Naturalistische Spital-Katastrophe in zwei Vorgängen und einem Nachgang,,1890,14,False,0.9642857142857142,0.5274725274725275,1.0588235294117647,several characters,6.857142857142857,2,,1890.0,9,14,3,10,1,,2,,4,0,0,12497,11454,4016,365,191
4,anzengruber-der-gwissenswurm,ger000120,Anzengruber,0,Der Gwissenswurm,Bauernkomödie mit Gesang in drei Akten,Comedy,1874,15,False,0.7852188552188551,0.4,1.4683544303797469,dusterer,5.6,2,1874,1874.0,12,15,5,9,1,,2,,34,1,3,17114,16392,2269,640,124
7,anzengruber-die-kreuzelschreiber,ger000304,Anzengruber,0,Die Kreuzelschreiber,Bauernkomödie mit Gesang in drei Akten,Comedy,1872,23,False,0.8438809459337122,0.5770750988142292,1.5256916996047432,steinklopferhanns,12.695652173913045,3,1872,1872.0,20,23,5,14,4,,1,,23,1,3,18896,17820,3831,651,237
92,ganghofer-der-herrgottschnitzer-von-ammergau,ger000376,Ganghofer,0,Der Herrgottschnitzer von Ammergau,Volksschauspiel in 5 Aufzügen,,1880,22,False,0.7918212838385933,0.5454545454545454,1.4761904761904765,loisl,11.454545454545457,3,1880,1880.0,19,22,7,15,0,,1,,47,0,5,23977,23286,2535,949,100
234,holz-sozialaristokraten,ger000051,Holz,0,Sozialaristokraten,Komödie,Comedy,1896,16,False,0.8814178876678875,0.7333333333333333,1.2666666666666666,several characters,11.0,2,1897,1896.0,15,16,4,12,0,,1,,5,1,5,23309,22665,5009,877,10
337,malss-die-jungfern-koechinnen,ger000044,Malß,0,Die Jungfern Köchinnen,Lokalposse in einem Akt,Comedy,1835,11,False,0.890909090909091,0.8363636363636363,1.1636363636363636,madame_hammel,8.363636363636363,2,1835,1836.0,10,11,7,4,0,,1,,28,0,0,9681,9309,952,452,8
396,rosenow-kater-lampe,ger000081,Rosenow,0,Kater Lampe,Komödie in vier Akten,Comedy,1902,21,False,0.8908414467901422,0.7476190476190476,1.2523809523809524,several characters,14.952380952380953,2,1902,1906.0,20,21,9,12,0,,1,1900,4,1,4,22820,21438,4773,1067,15
398,ruederer-die-fahnenweihe,ger000351,Ruederer,0,Die Fahnenweihe,Eine Komödie in drei Akten,Comedy,1895,32,False,0.9401824337447248,0.9133064516129032,1.0866935483870968,several characters,28.3125,2,1896,1895.0,31,32,11,18,3,,1,1894,3,0,3,28685,27148,5960,2007,13
434,schlaf-meister-oelze,ger000248,Schlaf,0,Meister Oelze,Drama in drei Aufzügen,,1892,8,False,0.9404761904761906,0.9285714285714286,1.0714285714285714,several characters,6.5,2,1900,1892.0,7,8,4,4,0,,1,,3,1,3,20117,19530,4051,958,18
484,thoma-erster-klasse,ger000098,Thoma,0,Erster Klasse,Bauernschwank in einem Akt,Comedy,1910,10,False,0.95,0.9333333333333332,1.0666666666666669,several characters,8.4,2,1910,1910.0,9,10,2,8,0,,1,1910,6,1,0,9917,9746,1863,679,0
