,name,id,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numPersonGroups,numConnectedComponents,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
6,anzengruber-der-pfarrer-von-kirchfeld,ger000337,Anzengruber,0,Der Pfarrer von Kirchfeld,Volksstück mit Gesang in vier Akten,,1870,22,False,0.778463455736183,0.4025974025974026,1.748917748917749,schulmeister,8.454545454545455,3,1870,1871.0,18,22,3,14,5,,1,1869,26,1,4,22589,21372,2473,626,68
42,borchert-draussen-vor-der-tuer,ger000476,Borchert,0,Draußen vor der Tür,"Ein Stück, das kein Theater spielen und kein Publikum sehen will",,1947,16,False,0.8560606060606061,0.4333333333333333,1.6666666666666667,beckmann,6.5,3,1947,1947.0,12,16,4,9,3,,1,1947,7,7,0,18969,18439,627,546,38
46,brachvogel-narziss,ger000473,Brachvogel,0,Narziß,Ein Trauerspiel in fünf Aufzügen,Tragedy,1856,35,False,0.8587271120532088,0.3966386554621848,1.6436974789915966,choiseul,13.485714285714286,3,1856,1857.0,28,35,9,25,1,,1,1855,44,1,5,21928,19117,3124,635,35
64,collin-coriolan,ger000474,Collin,0,Coriolan,Ein Trauerspiel in fünf Aufzügen,Tragedy,1802,16,False,0.7598304473304472,0.425,1.575,coriolan,6.375,2,1802,1804.0,15,16,2,14,0,,1,,33,0,5,20006,19579,691,0,2838
88,fouque-sigurds-rache,ger000470,Fouqué,0,Sigurds Rache,Ein Heldenspiel in sechs Abentheuren,,1810,50,False,0.8797835618639249,0.3640816326530612,1.6555102040816327,gudruna,17.84,3,,1810.0,44,50,8,41,1,,1,,11,0,6,22288,21664,1008,0,3042
109,goethe-die-natuerliche-tochter,ger000038,Goethe,0,Die natürliche Tochter,Trauerspiel,Tragedy,1803,11,False,0.6588744588744588,0.3272727272727272,1.7636363636363637,eugenie,3.272727272727273,3,1803,1803.0,8,11,3,8,0,,1,1801/1803,28,3,5,20798,20565,516,0,3004
146,grillparzer-ein-treuer-diener-seines-herrn,ger000372,Grillparzer,0,Ein treuer Diener seines Herrn,Trauerspiel in fünf Aufzügen,Tragedy,1828,37,False,0.8847414064805369,0.4219219219219219,1.578078078078078,bancbanus|otto,15.18918918918919,2,1828,1830.0,36,37,6,29,2,,1,1826/1827,5,1,5,20229,19954,3152,0,2475
149,grillparzer-medea,ger000515,Grillparzer,0,Medea,Trauerspiel in fünf Aufzügen,Tragedy,1821,12,False,0.8673039923039924,0.696969696969697,1.303030303030303,jason|koenig,7.666666666666667,2,1821,1822.0,11,12,5,7,0,,1,1819/1820,6,0,5,19495,19247,1383,0,2665
156,gryphius-horribilicribrifax-teutsch,ger000549,Gryphius,0,Horribilicribrifax Teutsch,Scherzspiel,Comedy,1650,21,False,0.515721844293273,0.2571428571428571,2.057142857142857,coelestina,5.142857142857143,4,1674,1663.0,9,21,7,14,0,,1,1647/1650,42,0,5,22749,20138,393,937,12
164,gutzkow-richard-savage,ger000006,Gutzkow,0,Richard Savage oder Der Sohn einer Mutter,Trauerspiel in fünf Aufzügen,Tragedy,1839,28,False,0.7872242836528552,0.3015873015873015,1.9153439153439156,savage,8.142857142857142,4,1839,1842.0,22,28,3,24,1,,1,1839,30,0,5,20964,20002,1855,480,25
166,gutzkow-zopf-und-schwert,ger000045,Gutzkow,0,Zopf und Schwert,Lustspiel in fünf Aufzügen,Comedy,1844,26,False,0.8092614461958353,0.32,1.843076923076923,koenig,8.0,3,1844,1844.0,18,26,5,18,3,,1,1843,34,0,5,22747,20892,2569,1004,0
170,halm-der-sohn-der-wildnis,ger000113,Halm,0,Der Sohn der Wildnis,Dramatisches Gedicht in fünf Akten,,1842,18,False,0.864652177887472,0.6209150326797386,1.3790849673202614,parthenia,10.555555555555555,2,1842,1843.0,17,18,3,15,0,,1,,5,0,5,21664,21322,2226,0,2890
193,hebbel-gyges-und-sein-ring,ger000238,Hebbel,0,Gyges und sein Ring,Eine Tragödie in fünf Akten,Tragedy,1856,9,False,0.9722222222222222,0.9722222222222222,1.0277777777777777,several characters,7.777777777777778,2,1889,1856.0,8,9,3,5,1,,1,,5,0,5,16211,16073,512,0,2290
197,hebbel-maria-magdalene,ger000309,Hebbel,0,Maria Magdalene,Ein bürgerliches Trauerspiel in drei Akten,Tragedy,1844,11,False,0.7545454545454546,0.5636363636363636,1.4363636363636365,klara,5.636363636363637,2,1846,1844.0,10,11,3,8,0,,1,,24,5,3,25317,16974,706,455,16
198,hebbel-siegfrieds-tod,ger000392,Hebbel,0,Siegfrieds Tod,Ein Trauerspiel in fünf Akten,Tragedy,1861,18,False,0.7398555148555148,0.5098039215686274,1.3553719008264462,kriemhild,8.666666666666666,2,1861,1862.0,15,18,4,12,2,,2,,46,0,5,17547,17179,1029,0,2516
208,heyse-colberg,ger000047,Heyse,0,Colberg,Historisches Schauspiel in fünf Akten,,1865,30,False,0.8638153501698392,0.3517241379310344,1.7517241379310344,gneisenau,10.2,3,1865,1868.0,22,30,2,25,3,,1,,49,0,5,21602,20534,2671,5,2909
209,heyse-don-juans-ende,ger000266,Heyse,0,Don Juan's Ende,Trauerspiel in fünf Akten,Tragedy,1883,15,False,0.8404003404003403,0.4952380952380952,1.5142857142857142,don_juan,6.933333333333334,3,1884,1883.0,13,15,4,9,2,,1,,33,0,5,21408,20575,3158,614,18
214,hofmannsthal-das-bergwerk-zu-falun,ger000161,Hofmannsthal,0,Das Bergwerk zu Falun,,,1899,27,False,0.9208320764203116,0.4615384615384615,1.5384615384615383,elis,12.0,2,1949,1933.0,26,27,13,13,1,,1,1899,5,1,5,21735,21105,3998,0,2474
244,immermann-das-gericht-von-st-petersburg,ger000465,Immermann,0,Das Gericht von St. Petersburg,Tragödie,Tragedy,1832,39,False,0.7862692364395151,0.2348178137651821,2.1713900134952766,peter,8.923076923076923,5,1835,1832.0,26,39,4,35,0,,1,,33,0,5,20320,19752,1607,157,2456
249,kaiser-die-schule-des-armen,ger000093,Kaiser,0,Die Schule des Armen oder Zwei Millionen,Original-Charakterbild mit Gesang in vier Akten,,1847,33,False,0.8842856396670398,0.2556818181818182,1.7878787878787878,christoph,8.181818181818182,3,1847,1848.0,30,33,4,28,1,,1,,41,0,4,21939,21189,2766,828,162
255,klabund-der-kreidekreis,ger000070,Klabund,0,Der Kreidekreis,Spiel in fünf Akten nach dem Chinesischen,,1925,22,False,0.8774092069546615,0.4329004329004329,1.567099567099567,haitang|tschang-ling,9.090909090909092,2,1925,1925.0,21,22,4,18,0,,1,,5,1,5,18584,18306,1339,565,303
257,kleist-amphitryon,ger000437,Kleist,0,Amphitryon,Ein Lustspiel nach Molière,Comedy,1807,15,False,0.9183927183927184,0.7523809523809524,1.2476190476190476,amphitryon|sosias,10.533333333333331,2,1899,1807.0,14,15,2,12,1,,1,1803,22,1,3,18226,18050,363,0,2598
268,klinger-die-zwillinge,ger000190,Klinger,0,Die Zwillinge,Ein Trauerspiel in fünf Aufzügen,Tragedy,1776,8,False,0.8750000000000001,0.75,1.25,grimaldi,5.25,2,1776,1776.0,7,8,2,5,1,,1,,21,2,5,17733,17498,462,637,16
283,kotzebue-die-indianer-in-england,ger000057,Kotzebue,0,Die Indianer in England,Lustspiel in drei Aufzügen,Comedy,1789,14,False,0.915007215007215,0.7472527472527473,1.2637362637362637,liddy|kaberdar|samuel,9.714285714285714,3,1789,1790.0,12,14,3,11,0,,1,1788,43,0,3,23188,22649,1891,1153,0
284,kotzebue-die-spanier-in-peru,ger000490,Kotzebue,0,"Die Spanier in Peru, oder: Rollas Tod",Ein romantisches Trauerspiel in fünf Aufzügen,Tragedy,1794,49,False,0.8707500730388147,0.1879251700680272,2.264455782312925,rolla,9.020408163265309,4,1794,1796.0,24,49,12,35,2,,1,,49,0,5,22312,21045,1869,1530,20
285,kotzebue-graf-benjowsky,ger000488,Kotzebue,0,"Graf Benjowsky, oder: die Verschwörung auf Kamtschatka",Ein Schauspiel in fünf Aufzügen,,1794,32,False,0.8240909966494785,0.3608870967741935,1.6834677419354838,benjowsky,11.1875,3,1794,1795.0,29,32,2,30,0,,1,,34,0,5,24844,24195,2922,1834,20
290,kotzebue-ueble-laune,ger000484,Kotzebue,0,Üble Laune,Ein Schauspiel in vier Akten,,1797,15,False,0.8310678210678212,0.3619047619047619,1.7428571428571429,ulrike|der_geheimderath,5.066666666666666,3,1797,1799.0,11,15,2,13,0,,1,,45,0,4,22071,21642,1833,1686,14
305,laube-struensee,ger000389,Laube,0,Struensee,Tragödie in fünf Akten,Tragedy,1844,8,False,1.0,1.0,1.0,several characters,7.0,1,1844,1846.0,7,8,2,6,0,,1,,44,0,5,31564,22516,4561,994,0
