,name,id,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numPersonGroups,numConnectedComponents,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
5,anzengruber-der-meineidbauer,ger000054,Anzengruber,0,Der Meineidbauer,Volksstück mit Gesang in drei Akten,,1871,22,False,0.8339703226066862,0.2597402597402597,2.038961038961039,vroni,5.454545454545454,4,1871,1871.0,14,22,10,12,0,,1,,26,1,3,24560,23650,2756,556,73
55,bretzner-belmont-und-constanze,ger000339,Bretzner,0,Belmont und Constanze oder Die Entführung aus dem Serail,Eine Operette in drey Akten,,1781,11,False,0.6634199134199135,0.509090909090909,1.2432432432432432,pedrillo,5.090909090909091,2,1781,,8,11,2,9,0,,2,,22,1,3,8549,8235,949,273,408
60,busoni-doktor-faust,ger000542,Busoni,0,Doktor Faust,,,1920,40,True,0.928480427822533,0.4269230769230769,1.573076923076923,mephistopheles|faust,16.65,2,1925,1920.0,39,40,2,31,7,,1,,6,0,0,7031,6113,1560,252,427
64,collin-coriolan,ger000474,Collin,0,Coriolan,Ein Trauerspiel in fünf Aufzügen,Tragedy,1802,16,False,0.7598304473304472,0.425,1.575,coriolan,6.375,2,1802,1804.0,15,16,2,14,0,,1,,33,0,5,20006,19579,691,0,2838
72,devrient-hans-heiling,ger000055,Devrient,0,Hans Heiling,Romantische Oper in drei Aufzügen und einem Vorspiel,,1833,17,True,0.8557716793010911,0.5588235294117647,1.4558823529411764,stephan,8.941176470588236,3,1833,,15,17,5,8,4,,1,,29,8,3,14069,12682,4269,156,1220
82,ertler-das-spiel-von-doktor-faust,ger000052,Ertler,0,Das Spiel von Doktor Faust,Ein deutsches Stück im Volkston in einem Vorspiel und drei Akten,,1923,22,False,0.6632690541781451,0.1991341991341991,1.9210526315789476,hanswurst,4.181818181818182,3,1923,1923.0,12,22,3,16,3,,3,1922,51,0,3,15320,13892,1318,0,2026
123,gotter-der-dorfjahrmarkt,ger000009,Gotter,0,Der Dorfjahrmarkt,Eine komische Oper in zwei Aufzügen,,1775,18,True,0.806425364758698,0.6274509803921569,1.3986928104575165,lukas|fikfak,10.666666666666666,3,1775,1778.0,16,18,4,14,0,,1,,25,0,2,11547,11210,1474,623,226
141,grillparzer-des-meeres-und-der-liebe-wellen,ger000010,Grillparzer,0,Des Meeres und der Liebe Wellen,Trauerspiel in fünf Aufzügen,Tragedy,1831,11,False,1.0,1.0,1.0,several characters,10.0,1,1831,1840.0,10,11,3,7,1,,1,1826/1829,5,0,5,19626,19301,2718,0,2452
143,grillparzer-die-argonauten,ger000514,Grillparzer,0,Die Argonauten,Trauerspiel in vier Aufzügen,Tragedy,1821,17,False,0.866955756661639,0.5661764705882353,1.4338235294117647,medea,9.058823529411764,2,1821,1822.0,16,17,5,11,1,,1,1818/1819,9,0,4,15827,15476,2566,0,2172
146,grillparzer-ein-treuer-diener-seines-herrn,ger000372,Grillparzer,0,Ein treuer Diener seines Herrn,Trauerspiel in fünf Aufzügen,Tragedy,1828,37,False,0.8847414064805369,0.4219219219219219,1.578078078078078,bancbanus|otto,15.18918918918919,2,1828,1830.0,36,37,6,29,2,,1,1826/1827,5,1,5,20229,19954,3152,0,2475
170,halm-der-sohn-der-wildnis,ger000113,Halm,0,Der Sohn der Wildnis,Dramatisches Gedicht in fünf Akten,,1842,18,False,0.864652177887472,0.6209150326797386,1.3790849673202614,parthenia,10.555555555555555,2,1842,1843.0,17,18,3,15,0,,1,,5,0,5,21664,21322,2226,0,2890
183,hauptmann-die-ratten,ger000477,Hauptmann,0,Die Ratten,Berliner Tragikomödie,Tragicomedy,1911,18,False,0.8873800491447549,0.7647058823529411,1.2352941176470589,several characters,13.0,2,1911,1911.0,17,18,8,10,0,,1,1910,5,5,5,32222,29755,5227,967,40
217,hofmannsthal-der-rosenkavalier,ger000109,Hofmannsthal,0,Der Rosenkavalier,Komödie für Musik,,1911,32,True,0.9146343940911004,0.5564516129032258,1.4435483870967742,several characters,17.25,2,1911,1911.0,31,32,6,20,6,,1,1909/1910,3,30,3,20724,19753,7619,0,1785
228,holtei-die-kalkbrenner,ger000331,Holtei,0,Die Kalkbrenner,Liederposse in einem Akt,Comedy,1825,8,False,0.8392857142857143,0.7857142857142857,1.2142857142857142,kotzeluch,5.5,2,1825,1828.0,7,8,2,6,0,,1,,11,0,0,6894,6368,465,197,148
237,houwald-die-freistatt,ger000519,Houwald,0,Die Freistatt,Ein tragisches Bild in einem Acte,Comedy,1819,4,False,0.5833333333333333,0.6666666666666666,1.3333333333333333,conrad,2.0,2,1819,1819.0,3,4,1,3,0,,1,1817,7,0,0,4731,4602,513,0,581
250,kaiser-stadt-und-land,ger000021,Kaiser,0,Stadt und Land oder Der Viehhändler aus Oberösterreich,Posse mit Gesang in drei Aufzügen,Comedy,1844,15,False,0.8938476338476339,0.6952380952380952,1.3047619047619048,sebastian,9.733333333333333,2,1844,1845.0,14,15,4,11,0,,1,,38,0,3,16976,16365,2259,842,110
254,kind-der-freischuetz,ger000405,Kind,0,Der Freischütz,Romantische Oper in drei Aufzügen,,1821,23,True,0.7673428529263768,0.383399209486166,1.774703557312253,max|kaspar,8.434782608695652,4,1821,,19,23,6,12,5,,1,,20,35,3,11301,10571,2774,295,608
257,kleist-amphitryon,ger000437,Kleist,0,Amphitryon,Ein Lustspiel nach Molière,Comedy,1807,15,False,0.9183927183927184,0.7523809523809524,1.2476190476190476,amphitryon|sosias,10.533333333333331,2,1899,1807.0,14,15,2,12,1,,1,1803,22,1,3,18226,18050,363,0,2598
259,kleist-der-zerbrochene-krug,ger000363,Kleist,0,Der zerbrochne Krug,Ein Lustspiel,Comedy,1808,13,False,0.8383116883116882,0.6410256410256411,1.358974358974359,licht|adam|walter,7.6923076923076925,2,1808,1811.0,11,13,5,7,1,,1,1803/1806,13,12,0,16601,16417,381,0,2395
260,kleist-die-familie-schroffenstein,ger000049,Kleist,0,Die Familie Schroffenstein,Ein Trauerspiel in fünf Aufzügen,Tragedy,1803,29,False,0.8662617703436304,0.4285714285714285,1.6009852216748768,eustache,12.0,3,1804,1803.0,24,29,7,21,1,,1,1802,13,2,5,23425,23027,1593,0,3513
265,klingemann-faust,ger000110,Klingemann,0,Faust. Ein Trauerspiel in fünf Acten,Ein Trauerspiel in fünf Acten,Tragedy,1812,20,False,0.743970588235294,0.2631578947368421,1.7894736842105263,faust,5.0,3,1812,1815.0,18,20,2,15,3,,1,,43,0,5,19631,18537,4580,0,2369
300,lasker-schueler-die-wupper,ger000468,Lasker-Schüler,0,Die Wupper,Schauspiel in fünf Aufzügen,,1909,58,False,0.9122296535684632,0.455535390199637,1.5468844525105867,mutter_pius,25.96551724137931,3,1919,1909.0,56,58,16,38,4,,1,,6,1,5,16781,12128,6021,979,0
328,lessing-nathan-der-weise,ger000369,Lessing,0,Nathan der Weise,Ein dramatisches Gedicht in fünf Aufzügen,,1779,14,False,0.738095238095238,0.3186813186813186,1.8571428571428568,saladin,4.142857142857143,3,1783,1779.0,10,14,3,11,0,,1,,41,21,5,30460,29908,935,0,4740
331,lortzing-der-wildschuetz,ger000269,Lortzing,0,Der Wildschütz oder Die Stimme der Natur,Komische Oper in drei Aufzügen,,1842,16,True,0.8542297979797981,0.5,1.575,graf|baculus|baron,7.5,3,1842,,12,16,7,7,2,,1,,45,7,3,18356,17670,1938,559,1548
338,may-babel-und-bibel,ger000221,May,0,Babel und Bibel,Arabische Fantasia in zwei Akten,,1906,31,False,0.8982858509468782,0.6387096774193548,1.3612903225806452,scheik,19.161290322580644,2,,1906.0,30,31,3,20,8,,1,,48,1,2,27802,23163,9216,9,2558
343,mosenthal-das-goldene-kreuz,ger000454,Mosenthal,0,Das goldene Kreuz,Oper in zwei Aufzügen,,1875,10,True,0.9166666666666666,0.8666666666666667,1.1333333333333333,several characters,7.8,2,1875,,9,10,4,5,1,,1,,14,3,2,9422,8958,1156,199,831
345,mosenthal-die-lustigen-weiber-von-windsor,ger000334,Mosenthal,0,Die lustigen Weiber von Windsor,Komisch-phantastische Oper in drei Aufzügen,,1849,22,True,0.8828606924863608,0.3852813852813853,1.7272727272727273,falstaff,8.090909090909092,3,1849,,18,22,3,12,7,,1,,43,15,3,12183,11475,2303,204,1088
347,moser-krieg-oder-frieden,ger000315,Moser,0,Krieg oder Frieden?,Dramatische Bagatelle in einem Akt,,1859,8,False,0.7107142857142856,0.4642857142857143,1.5357142857142858,johann,3.25,2,1859,1859.0,7,8,2,6,0,,1,,19,0,0,5237,4962,612,265,0
356,nestroy-das-maedl-aus-der-vorstadt,ger000200,Nestroy,0,Das Mädl aus der Vorstadt oder Ehrlich währt am längsten,Posse in drei Aufzügen,Comedy,1841,15,False,0.8088888888888889,0.5428571428571428,1.6095238095238096,schnoferl,7.6,3,1841,1845.0,12,15,7,6,2,,1,1841,60,2,3,20948,20308,2566,1110,182
357,nestroy-der-boese-geist-lumpazivagabundus,ger000062,Nestroy,0,Der böse Geist Lumpazivagabundus oder Das liederliche Kleeblatt,Zauberposse mit Gesang in drei Aufzügen,Comedy,1833,51,False,0.8234796234565553,0.1647058823529411,2.0823529411764707,zwirn,8.235294117647058,4,1833,1835.0,39,51,13,29,9,,1,1833,44,4,3,14521,13922,2040,765,214
359,nestroy-der-unbedeutende,ger000117,Nestroy,0,Der Unbedeutende,Posse mit Gesang in drei Akten,Comedy,1846,36,False,0.822381140136172,0.4476190476190476,1.6873015873015873,peter,15.666666666666666,4,1846,1849.0,29,36,10,24,2,,1,,69,3,3,19278,18215,3589,992,196
360,nestroy-der-zerrissene,ger000366,Nestroy,0,Der Zerrissene,Posse mit Gesang in drei Aufzügen,Comedy,1844,21,False,0.8486517450803165,0.3809523809523809,1.761904761904762,kathi,7.619047619047619,3,1844,1845.0,16,21,2,18,1,,1,1844,48,2,3,17229,16546,3169,866,120
361,nestroy-einen-jux-will-er-sich-machen,ger000206,Nestroy,0,Einen Jux will er sich machen,Posse mit Gesang in vier Aufzügen,Comedy,1842,22,False,0.7883756153000454,0.4199134199134199,1.6103896103896105,christoph,8.818181818181818,3,1842,1844.0,19,22,7,14,1,,1,1842,63,3,4,21843,20868,4255,1215,112
362,nestroy-eulenspiegel,ger000305,Nestroy,0,Eulenspiegel oder Schabernack über Schabernack,Posse mit Gesang in vier Akten,Comedy,1835,19,False,0.7548191574507362,0.4736842105263157,1.5730994152046784,mehlwurm|nelkenstein,8.526315789473685,3,1835,1839.0,14,19,5,13,1,,1,,81,2,4,16541,15683,3133,896,181
364,nestroy-judith-und-holofernes,ger000441,Nestroy,0,Judith und Holofernes,Travestie in einem Akt,,1849,26,False,0.7657075830152753,0.2461538461538461,2.4766666666666666,jojakim,6.153846153846154,4,1849,1891.0,13,26,3,20,3,,2,1849,24,2,0,6696,6376,1004,273,196
365,nestroy-zu-ebener-erde-und-erster-stock,ger000028,Nestroy,0,Zu ebener Erde und erster Stock oder Die Launen des Glückes,Lokalposse mit Gesang in drei Aufzügen,Comedy,1835,39,False,0.8415975594708627,0.2064777327935222,2.2361673414304994,zins,7.846153846153846,4,1835,1838.0,18,39,8,29,2,,1,,233,2,3,20286,18575,3923,1030,216
377,prutz-die-politische-wochenstube,ger000280,Prutz,0,Die politische Wochenstube,Eine Komödie,Comedy,1845,23,False,0.9287831733483908,0.6719367588932806,1.3280632411067197,several characters,14.782608695652174,2,,1845.0,22,23,6,15,2,,1,,3,0,3,18065,17950,533,0,2336
395,rosenow-die-im-schatten-leben,ger000251,Rosenow,0,Die im Schatten leben,Drama in vier Akten,,1899,14,False,0.97985347985348,0.978021978021978,1.021978021978022,several characters,12.714285714285714,2,,1912.0,13,14,5,9,0,,1,1899,4,0,4,28114,27313,5111,1323,21
416,scheerbart-herr-kammerdiener-kneetschke,ger000153,Scheerbart,0,Herr Kammerdiener Kneetschke,Eine Kammerdiener-Tragödie in fünf Aufzügen,Tragedy,1904,10,False,0.8555555555555555,0.6888888888888889,1.3111111111111111,kathi|kneetschke,6.2,2,,1904.0,9,10,4,6,0,,1,,5,0,5,3084,2664,942,180,0
420,schikaneder-die-zauberfloete,ger000256,Schikaneder,0,Die Zauberflöte,Große Oper in zwey Aufzügen,,1791,27,True,0.7637981118373275,0.3190883190883191,1.8034188034188037,tamino|papageno,8.296296296296296,3,1791,,18,27,6,17,4,,1,,49,56,2,12760,11677,2178,366,785
