,name,id,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numPersonGroups,numConnectedComponents,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
54,brentano-ponce-de-leon,ger000408,Brentano,0,Ponce de Leon,Lustspiel in fünf Aufzügen,Comedy,1803,37,False,0.7644662259751774,0.2312312312312312,1.895973154362416,ponce,8.324324324324325,4,1814,1803.0,27,37,8,28,1,,2,1801,122,1,5,39319,36332,3535,1735,248
192,hebbel-genoveva,ger000327,Hebbel,0,Genoveva,Eine Tragödie in fünf Akten,Tragedy,1843,19,False,0.8425349246556678,0.4385964912280701,1.5614035087719298,golo,7.894736842105263,2,1849,1843.0,17,19,3,15,1,,1,,44,0,5,33896,33087,2804,0,4511
194,hebbel-herodes-und-mariamne,ger000101,Hebbel,0,Herodes und Mariamne,Eine Tragödie in fünf Akten,Tragedy,1849,27,False,0.8421874542789575,0.2962962962962963,1.9173789173789173,herodes|titus,7.703703703703703,4,1849,1850.0,18,27,3,23,1,,1,,35,0,5,26986,26689,1028,0,3804
218,hofmannsthal-der-schwierige,ger000364,Hofmannsthal,0,Der Schwierige,Lustspiel in drei Akten,Comedy,1920,18,False,0.7404897571564238,0.392156862745098,1.6862745098039216,crescence|hans_karl,6.666666666666667,3,1921,1920.0,13,18,7,11,0,,1,1917,48,2,3,29644,29167,2513,1280,0
233,holz-sonnenfinsternis,ger000174,Holz,0,Sonnenfinsternis,Tragödie,Tragedy,1908,6,False,0.9333333333333336,0.9333333333333332,1.0666666666666669,several characters,4.666666666666667,2,1913,1908.0,5,6,1,5,0,,1,,5,0,5,56770,55594,25800,2101,0
335,maler-mueller-golo-und-genovefa,ger000435,Maler Müller,0,Golo und Genovefa,Ein Schauspiel in fünf Aufzügen,,1781,61,False,0.8154966331629291,0.1655737704918032,2.0956284153005464,golo,9.934426229508198,3,,1811.0,42,61,9,49,3,,1,1775/1781,52,1,5,47033,46225,2148,1866,261
348,muehsam-judas,ger000020,Mühsam,0,Judas,Arbeiterdrama in fünf Akten,,1921,34,False,0.9159013028988692,0.7789661319073083,1.2210338680926915,several characters,25.705882352941178,2,,1921.0,33,34,10,22,2,,1,1920,5,0,5,32416,31430,4046,1862,4
353,musil-die-schwaermer,ger000475,Musil,0,Die Schwärmer,Schauspiel in drei Aufzügen,,1921,7,False,1.0,1.0,1.0,several characters,6.0,1,1929,1921.0,6,7,3,4,0,,1,1920,3,0,3,36376,34754,4373,1298,0
373,pfeil-lucie-woodvil,ger000215,Pfeil,0,Lucie Woodvil,Ein bürgerliches Trauerspiel in fünf Handlungen,Tragedy,1756,8,False,0.8833333333333335,0.75,1.25,robert|willhelm,5.25,2,1756,1756.0,7,8,3,5,0,,1,,48,0,5,27729,27322,520,548,0
449,schnitzler-komoedie-der-verfuehrung,ger000544,Schnitzler,0,Komödie der Verführung,in drei Akten,Comedy,1924,29,False,0.8925524239183199,0.6674876847290641,1.332512315270936,ambros|max,18.689655172413797,2,1924,1924.0,28,29,12,16,1,,1,,5,0,3,40131,37993,4956,1979,0
452,schnitzler-professor-bernhardi,ger000343,Schnitzler,0,Professor Bernhardi,Komödie in fünf Akten,Comedy,1912,23,False,0.8271397333316838,0.6047430830039525,1.3952569169960474,bernhardi,13.304347826086955,2,1912,1912.0,22,23,1,22,0,,1,,5,3,5,37475,36959,2722,1665,0
