,name,id,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numPersonGroups,numConnectedComponents,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
1,alberti-im-suff,ger000041,Alberti,0,Im Suff,Naturalistische Spital-Katastrophe in zwei Vorgängen und einem Nachgang,,1890,14,False,0.9642857142857142,0.5274725274725275,1.0588235294117647,several characters,6.857142857142857,2,,1890.0,9,14,3,10,1,,2,,4,0,0,12497,11454,4016,365,191
4,anzengruber-der-gwissenswurm,ger000120,Anzengruber,0,Der Gwissenswurm,Bauernkomödie mit Gesang in drei Akten,Comedy,1874,15,False,0.7852188552188551,0.4,1.4683544303797469,dusterer,5.6,2,1874,1874.0,12,15,5,9,1,,2,,34,1,3,17114,16392,2269,640,124
7,anzengruber-die-kreuzelschreiber,ger000304,Anzengruber,0,Die Kreuzelschreiber,Bauernkomödie mit Gesang in drei Akten,Comedy,1872,23,False,0.8438809459337122,0.5770750988142292,1.5256916996047432,steinklopferhanns,12.695652173913045,3,1872,1872.0,20,23,5,14,4,,1,,23,1,3,18896,17820,3831,651,237
48,brandes-ino,ger000177,Brandes,0,Ino,Ein Melodrama,,1779,9,True,0.6555555555555556,0.3888888888888889,1.9444444444444444,chor,3.111111111111111,4,1779,1779.0,6,9,3,1,5,,1,1777,11,0,0,2468,2096,311,185,52
59,bunge-der-trompeter-von-saekkingen,ger000219,Bunge,0,Der Trompeter von Säkkingen,"Oper in 3 Akten, nebst einem Vorspiel",,1884,19,True,0.8760369661298455,0.631578947368421,1.368421052631579,conradin|werner,11.36842105263158,2,1884,,18,19,3,12,4,,1,,4,2,3,7637,7458,39,0,1315
64,collin-coriolan,ger000474,Collin,0,Coriolan,Ein Trauerspiel in fünf Aufzügen,Tragedy,1802,16,False,0.7598304473304472,0.425,1.575,coriolan,6.375,2,1802,1804.0,15,16,2,14,0,,1,,33,0,5,20006,19579,691,0,2838
65,cornelius-der-barbier-von-bagdad,ger000318,Cornelius,0,Der Barbier von Bagdad,Komische Oper in zwei Aufzügen,,1858,18,True,0.8390319556986223,0.4836601307189542,1.5163398692810457,kadi,8.222222222222221,2,1858,,15,18,3,12,3,,1,,20,11,2,7362,7001,1955,0,978
69,dehmel-michel-michael,ger000299,Dehmel,0,Michel Michael,Komödie in fünf Akten,Comedy,1911,35,False,0.8678830254712607,0.7126050420168067,1.2873949579831934,eulenspiegel,24.228571428571428,2,1911,1911.0,34,35,5,25,5,,1,1909/1910,6,0,5,18719,18099,4333,0,2017
73,dovsky-mona-lisa,ger000352,Dovsky,0,Mona Lisa,Oper in zwei Akten,,1915,20,True,0.9742690058479532,0.9421052631578948,1.0578947368421052,several characters,17.9,2,1915,,19,20,6,10,4,,1,,2,4,2,6161,6034,0,0,1044
82,ertler-das-spiel-von-doktor-faust,ger000052,Ertler,0,Das Spiel von Doktor Faust,Ein deutsches Stück im Volkston in einem Vorspiel und drei Akten,,1923,22,False,0.6632690541781451,0.1991341991341991,1.9210526315789476,hanswurst,4.181818181818182,3,1923,1923.0,12,22,3,16,3,,3,1922,51,0,3,15320,13892,1318,0,2026
