,name,id,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numPersonGroups,numConnectedComponents,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
0,alberti-brot,ger000171,Alberti,0,Brot!,Ein soziales Schauspiel in fünf Akten,,1888,49,False,0.8497673123239152,0.3129251700680272,1.751700680272109,muenzer,15.020408163265309,3,,1888.0,40,49,7,24,18,,1,1888,36,0,5,28744,26008,1771,797,12
11,arnim-jerusalem,ger000195,Arnim,0,Jerusalem,Ein Pilgerabenteuer,,1811,72,False,0.8949685978800663,0.2085289514866979,1.8507005253940456,sidney,14.805555555555555,3,,1811.0,52,72,15,50,7,,2,,13,1,0,29244,28803,1725,784,866
25,beer-struensee,ger000090,Beer,0,Struensee,Trauerspiel in fünf Aufzügen,Tragedy,1828,57,False,0.8183610716648031,0.1228070175438596,2.6467065868263475,ranzau,6.87719298245614,5,1828,1829.0,19,57,6,48,3,,2,1827,65,0,5,32519,31057,2763,136,3779
38,bleibtreu-ein-faust-der-that,ger000322,Bleibtreu,0,Ein Faust der That,Tragödie in fünf Akten,Tragedy,1889,23,False,0.9106144225945008,0.8300395256916996,1.1699604743083003,several characters,18.26086956521739,2,,1889.0,22,23,0,22,1,,1,,5,0,5,36295,35604,3036,1401,40
111,goethe-egmont,ger000442,Goethe,0,Egmont,Ein Trauerspiel in fünf Aufzügen,Tragedy,1788,31,False,0.859848708066677,0.3655913978494624,1.648648648648649,egmont,10.96774193548387,3,1789,1788.0,24,31,3,26,2,,2,1775/1787,13,14,5,25839,25545,1133,820,30
114,goethe-faust-eine-tragoedie,ger000243,Goethe,0,Faust,Eine Tragödie,Tragedy,1808,115,False,0.9713618643481464,0.202135774218154,1.7032520325203253,faust,23.043478260869566,3,1819,1808.0,67,115,18,60,37,,3,1797/1806,28,9,0,30912,30294,1338,20,4641
117,goethe-goetz-von-berlichingen-mit-der-eisernen-hand,ger000123,Goethe,0,Götz von Berlichingen mit der eisernen Hand,Ein Schauspiel,,1773,79,False,0.8517638097048925,0.0866601752677702,2.4850773103200288,goetz,6.759493670886076,5,1774,1773.0,46,79,9,70,0,,2,1771/1773,55,9,5,28412,27888,1058,1435,41
122,goethe-torquato-tasso,ger000082,Goethe,0,Torquato Tasso,Ein Schauspiel,,1790,5,False,1.0,1.0,1.0,several characters,4.0,1,1807,1790.0,4,5,2,3,0,,1,1780/1789,24,7,5,25603,25445,260,0,3476
136,grabbe-kaiser-heinrich-der-sechste,ger000518,Grabbe,0,Kaiser Heinrich der Sechste,Eine Tragödie in fünf Akten,Tragedy,1830,80,False,0.834039040744783,0.1563291139240506,2.385486018641811,koenig_heinrich_kaiser_heinrich,12.35,4,1875,1830.0,42,80,7,70,3,,2,1829,15,0,5,31255,30563,2103,251,3828
137,grabbe-napoleon,ger000378,Grabbe,0,Napoleon oder Die hundert Tage,Ein Drama in fünf Aufzügen,,1831,259,False,0.95401023816471,0.0890126006405076,2.83399137899808,chassecoeur|vitry,22.965250965250966,6,1895,1831.0,106,259,23,199,37,,4,1829/1831,25,1,5,38123,36630,3142,1851,124
